DATA_TYPE FOCAL_MECHANISM_SOLUTIONS
ISC Bulletin
-----EVENT----|------------------------------ORIGIN------------------------------|FM AUTHOR|----MOMENT---|-----------MOMENT TENSOR COMPONENTS---------|---------------NODAL PLANES--------------|-----------------------PRINCIPAL AXES-------------------------|
 EVENT_ID,TYPE,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,CENTROID,AUTHOR   ,EX,MO   ,MW  ,EX,MRR   ,MTT   ,MPP   ,MRT   ,MTP   ,MPR   ,STRIKE,DIP  ,RAKE   ,STRIKE,DIP  ,RAKE   ,EX,T_VAL ,T_PL ,T_AZM ,P_VAL ,P_PL ,P_AZM ,N_VAL ,N_PL ,N_AZM 
636643575,ke  ,GCMT     ,2024-01-21,17:19:52.50,  6.8400, -73.1000,152.2,TRUE    ,GCMT     ,16,3.885, 5.0,16, 1.130, 0.785,-1.910, 2.240, 2.690,-0.396,  9.00,51.00, 165.00,109.00,78.00,  40.00,16, 3.715,36.00,337.00,-4.055,18.00,234.00, 0.344,48.00,123.00
641517431,ke  ,NEIC     ,2024-05-06,15:01:53.40,  8.0283, -75.3563, 45.0,TRUE    ,NEIC     ,15,7.020, 4.5,15,-6.758, 1.074, 5.684, 0.701,-0.347, 3.018,182.57,58.04, -83.66,350.72,32.52,-100.03,15, 6.384,13.00,268.00,-7.519,76.00,111.00, 1.135, 5.00,359.00
641597467,ke  ,NEIC     ,2024-06-25,19:03:26.10,  6.8531, -77.0374, 32.0,TRUE    ,NEIC     ,15,8.420, 4.6,15, 0.332,-6.878, 6.547,-1.960, 2.287,-4.079,140.90,63.19, 168.23,236.27,79.51,  27.30,15, 9.102,27.00,102.00,-7.503,11.00,  6.00,-1.599,61.00,256.00
642055426,ke  ,AUST     ,2024-09-12,08:34:33.37,  6.7614, -74.7417, 69.5,TRUE    ,AUST     ,16,2.330, 4.8,16,-1.242,-1.116, 2.358,-0.404, 0.747,-0.732, 40.30,65.78, -49.53,155.98,46.07,-145.28,16, 2.675,11.57,102.37,-1.590,51.32,357.56,-1.085,36.30,201.01
642055426,ke  ,NEIC     ,2024-09-12,08:34:33.40,  6.6713, -74.8280, 56.0,TRUE    ,NEIC     ,15,5.380, 4.4,15,-4.449, 0.660, 3.789,-2.223, 2.281,-1.234, 43.33,59.16, -72.45,191.67,35.05,-116.79,15, 5.463,12.00,121.00,-5.296,70.00,353.00,-0.167,15.00,214.00
642051268,ke  ,GCMT     ,2024-09-12,08:34:34.30,  6.9100, -74.5800, 44.4,TRUE    ,GCMT     ,16,1.209, 4.7,16,-1.240, 0.832, 0.400,-0.455, 0.316,-0.075, 68.00,56.00, -84.00,238.00,34.00, -99.00,16, 1.083,11.00,154.00,-1.336,78.00,359.00, 0.250, 5.00,245.00
642435538,ke  ,AUST     ,2024-11-05,03:14:05.10,  5.2893, -77.3516, 10.0,TRUE    ,AUST     ,16,3.064, 4.9,16, 3.216,-1.618,-1.598, 0.784,-0.967,-0.287, 56.50,49.59, 103.86,215.66,42.34,  74.29,16, 3.379,78.85, 27.66,-2.597, 3.68,136.73,-0.781,10.51,227.41
642435539,ke  ,GCMT     ,2024-11-05,03:14:09.20,  5.4200, -77.4900, 12.0,TRUE    ,GCMT     ,16,3.760, 5.0,16, 1.380, 0.142,-1.520,-0.243, 0.041,-3.460,184.00,79.00,  92.00,352.00,12.00,  79.00,16, 3.696,56.00, 97.00,-3.824,34.00,272.00, 0.130, 2.00,  3.00
642435539,ke  ,NEIC     ,2024-11-05,03:14:13.50,  5.3307, -77.4613, 25.5,TRUE    ,NEIC     ,16,3.990, 5.0,16, 2.182,-0.393,-1.790,-0.835,-0.435,-3.309, 16.93,15.50,  92.40,194.44,74.52,  89.33,16, 4.115,60.00,103.00,-3.845,30.00,285.00,-0.270, 1.00,195.00
642661634,ke  ,NEIC     ,2024-12-26,00:52:39.50,  7.3229, -75.2980, 49.0,TRUE    ,NEIC     ,16,3.670, 5.0,16,-1.909, 3.212,-1.303,-1.460, 0.574,-1.792, 52.08,70.02,-124.99,296.06,39.65, -32.38,16, 3.818,18.00,167.00,-3.512,52.00,281.00,-0.305,33.00, 66.00
642661634,ke  ,AUST     ,2024-12-26,00:52:40.31,  7.1848, -75.2452, 74.6,TRUE    ,AUST     ,16,6.003, 5.1,16,-3.680, 1.401, 2.279,-2.650, 4.292,-0.497, 68.25,63.59, -55.84,191.49,42.18,-138.52,16, 6.614,12.10,134.29,-5.104,56.98, 25.03,-1.510,30.20,231.45
642661634,ke  ,GCMT     ,2024-12-26,00:52:41.60,  7.2500, -75.2000, 43.9,TRUE    ,GCMT     ,16,3.726, 5.0,16,-2.930, 3.310,-0.370,-0.447, 1.060,-1.650, 51.00,58.00,-120.00,278.00,43.00, -52.00,16, 3.713, 8.00,162.00,-3.740,64.00,269.00, 0.032,25.00, 69.00
642661634,ke  ,NEIC     ,2024-12-26,00:52:43.10,  7.3918, -75.3200, 40.5,TRUE    ,NEIC     ,16,3.720, 5.0,16,-3.040, 3.341,-0.301,-0.369, 0.920,-1.621, 53.78,56.15,-119.26,278.94,43.57, -53.92,16, 3.647, 7.00,164.00,-3.793,65.00,269.00, 0.145,24.00, 71.00

STOP

Agencies whose data contributed towards the results of this search:

 AUST      Geoscience Australia
 CASC      Central American Seismic Center
 CATAC     Central American Tsunami Advisory Center
 FUNV      Fundación Venezolana de Investigaciones Sismológicas
 GCMT      The Global CMT Project
 GFZ       Helmholtz Centre Potsdam GFZ German Research Centre For Geosciences
 IPGP      Institut de Physique du Globe de Paris
 ISC-PPSM  International Seismological Centre Probabilistic Point Source Model
 MOS       Geophysical Survey of Russian Academy of Sciences
 NEIC      National Earthquake Information Center
 NIED      National Research Institute for Earth Science and Disaster Resilience
 RSNC      Red Sismológica Nacional de Colombia
 UPA       Universidad de Panama

Fri Mar 13 10:55:46 2026 GMT

International Seismological Centre
Pipers Lane, Thatcham, Berkshire
United Kingdom RG19 4NS
+44 (0)1635 861022, voice; +44 (0)1635 872351, fax
adminisc.ac.uk, e-mail
